01-23 19:35:39 [DEBUG] MainProcess - root: Logging system initialized. Console: INFO, File: experiments/B0_Early_baselines/B0.5/sweep/sweep.log
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: B0.5 GRID SWEEP
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: Pool: experiments/B0_Early_baselines/B0.5/pool_natural
01-23 19:35:39 [INFO] MainProcess - __main__: Output: experiments/B0_Early_baselines/B0.5/sweep
01-23 19:35:39 [INFO] MainProcess - __main__: Eta values: 15 (-0.05 to 0.05)
01-23 19:35:39 [INFO] MainProcess - __main__: Decay values: 5 ([0, 1e-05, 0.0001, 0.001, 0.01])
01-23 19:35:39 [INFO] MainProcess - __main__: Grid size: 75 combinations
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: Networks to process: 50000
01-23 19:35:39 [INFO] MainProcess - __main__: Total evaluations: 3750000
01-23 19:35:48 [INFO] MainProcess - __main__: Tasks to run: 3750000
01-23 19:35:48 [INFO] MainProcess - __main__: Workers: 16
01-23 19:36:50 [INFO] MainProcess - __main__: Starting 3750000 evaluations with 16 workers...
01-23 21:18:52 [INFO] MainProcess - __main__: [21:18:52] Progress: 190000/3750000 (5.1%) | Improved: 11751/190000 (6.2%) | Mean Δ: -0.0003 | ETA: 32.2h
01-23 21:22:11 [INFO] MainProcess - __main__: [21:22:11] Progress: 195000/3750000 (5.2%) | Improved: 12198/195000 (6.3%) | Mean Δ: -0.0003 | ETA: 32.3h
01-23 21:24:00 [INFO] MainProcess - __main__: [21:24:00] Progress: 200000/3750000 (5.3%) | Improved: 12323/200000 (6.2%) | Mean Δ: -0.0003 | ETA: 32.0h
01-23 21:25:38 [INFO] MainProcess - __main__: [21:25:38] Progress: 205000/3750000 (5.5%) | Improved: 12594/205000 (6.1%) | Mean Δ: -0.0003 | ETA: 31.7h
01-23 21:27:44 [INFO] MainProcess - __main__: [21:27:44] Progress: 210000/3750000 (5.6%) | Improved: 12847/210000 (6.1%) | Mean Δ: -0.0002 | ETA: 31.4h
01-23 21:30:21 [INFO] MainProcess - __main__: [21:30:21] Progress: 215000/3750000 (5.7%) | Improved: 13276/215000 (6.2%) | Mean Δ: -0.0002 | ETA: 31.4h
01-23 21:33:58 [INFO] MainProcess - __main__: [21:33:58] Progress: 220000/3750000 (5.9%) | Improved: 13562/220000 (6.2%) | Mean Δ: -0.0001 | ETA: 31.6h
01-23 21:36:06 [INFO] MainProcess - __main__: [21:36:06] Progress: 225000/3750000 (6.0%) | Improved: 13942/225000 (6.2%) | Mean Δ: -0.0001 | ETA: 31.4h
01-23 21:38:33 [INFO] MainProcess - __main__: [21:38:33] Progress: 230000/3750000 (6.1%) | Improved: 14273/230000 (6.2%) | Mean Δ: -0.0001 | ETA: 31.3h
01-23 21:41:25 [INFO] MainProcess - __main__: [21:41:24] Progress: 235000/3750000 (6.3%) | Improved: 14523/235000 (6.2%) | Mean Δ: -0.0001 | ETA: 31.3h
